method,latin,num variables,4,num samples,2000,criterion,default
Material Coefficient,Iron Temperature,Length of Strip,Gap,Width of Strip
6.991682888959907e-06,158.72496895307845,33.99979655205499,2.397985076009958,0.4507133157151682
7.147187122141647e-06,150.54704924579943,33.998341042202206,2.3035116045062902,0.4502634660184614
7.238647583642195e-06,153.2933974042589,33.9953627979532,2.385039864583653,0.4499926887395106
7.254514049383134e-06,153.97371236806435,33.99963310603369,2.4041360337300604,0.44988234488706774
7.0871214023238866e-06,152.24271410428125,34.00138309361862,2.310934999373525,0.45113677768149096
7.265375620166702e-06,148.84657294325993,33.99671738043887,2.309942385940844,0.45020974109790646
7.0488453885218494e-06,154.67869542120917,33.99714929826235,2.3514249687503543,0.44930421933467757
7.4059340948023536e-06,146.3402832600674,34.00271118218056,2.302496456744999,0.45124558940475057
7.18414699538499e-06,153.2989849270384,33.996664192479315,2.363398671732909,0.45074825493521364
7.325501632756085e-06,147.7452525846801,33.99739684666228,2.306080667281684,0.45067026857462766
7.1884583798695375e-06,153.25946926398268,34.00134560913771,2.3646879978374264,0.4507581245838266
7.192817099137372e-06,150.84261019168216,34.0035920253063,2.322302795952238,0.4506687904523053
7.13599572720996e-06,150.42091337441752,33.99946810679479,2.2972263753812734,0.45036537367567553
7.253579507194276e-06,152.32492617599206,34.00513955304742,2.368260168239927,0.4509470197834685
7.0699722162935995e-06,148.90475327345922,33.998513024530396,2.2456675351518087,0.4508998176121865
7.232508881444835e-06,152.415996556018,33.994815203662725,2.3644436192141276,0.45041136229670914
7.316644529766587e-06,150.4860016673636,33.99672002407463,2.350289406139599,0.4515022635373496
7.31290620102037e-06,151.37675547268714,33.99787268514778,2.371835931471661,0.4503768372231551
7.103692664418283e-06,150.90325858780955,33.99971305808456,2.3006080813486665,0.44939578725196017
7.249193420680593e-06,148.0545043327988,33.99832055526019,2.290119672641682,0.45023987404860777
6.994721131181045e-06,153.6763875924068,34.00421172005804,2.3057933483103943,0.45135089276028834
7.1322801111293706e-06,156.94133060071263,33.99627006734039,2.4147721558629813,0.4503971487304227
7.29521800846111e-06,149.7809615465279,34.000055325822125,2.333149900097647,0.4510276926603194
7.024441664646782e-06,153.5784755838309,33.99941802906506,2.3176100916660904,0.45048742855974455
7.268939144692359e-06,149.75141498160144,34.00189629066041,2.333801399775351,0.44921980399737127
7.363656343332528e-06,151.47038628639444,34.00619831112374,2.3889323168078485,0.45081118000171677
7.2595468954417456e-06,147.8568362014025,33.99915798600579,2.289993636524104,0.45020559697716395
7.258635785837982e-06,149.2177297087246,34.00528526172472,2.311543449988009,0.45105487029931995
7.145088581487162e-06,149.87449967934617,34.00344229731705,2.288135173556859,0.45086390730971204
7.117159748130701e-06,149.96004544251306,34.00123854626062,2.282932727917135,0.4503749724088616
7.1096770599762645e-06,153.85735364217743,33.99909026367613,2.3520449929186706,0.45024412028527366
7.20138371268627e-06,149.39347949801447,34.0064654260068,2.301640908053203,0.4500896115078438
7.157977710641232e-06,156.89789201943623,34.004468389408615,2.4221406388212023,0.4507137625223848
7.381513279171525e-06,148.63410329548566,33.996202989307726,2.3422441970617403,0.4503107808180654
7.135392878853737e-06,156.07173837712477,34.001571561024285,2.3992189308970873,0.450666267174615
6.9394123404467416e-06,161.05807025846642,33.99770656451454,2.4257913235366746,0.4498759792663549
7.052460479471035e-06,154.1854152020158,33.99903340813632,2.341369681343688,0.4497977686356882
7.112131078947708e-06,150.6318301911752,33.998500949782304,2.2927621314056075,0.4504638830242086
7.069604096596494e-06,153.37090076793854,33.99406439643113,2.3296787288394167,0.45016511149114624
7.235593593658564e-06,150.10154430792696,34.000641222561626,2.3221930933408856,0.4506223441360782
7.232118272831436e-06,150.35393705595715,33.9984732828935,2.3292496081132104,0.44988995657326153
7.107490695421985e-06,151.14416350246253,34.00102009997044,2.29874093919119,0.450896977901137
7.172117858971033e-06,153.14594600473646,34.00085279791453,2.3590072313704535,0.45040441298633277
7.142136234626478e-06,148.89942691861188,34.00467450486576,2.276557368964817,0.4494652009325114
7.1716906374901535e-06,154.047097716445,33.99301698331228,2.3694404737434707,0.4513395679515988
7.165978244485349e-06,152.03162291026553,33.994905934517035,2.3340372903439905,0.45072041453321504
7.006055931339636e-06,152.03260358953162,34.00133455501838,2.2811124934227966,0.4510596963025163
7.170543771223499e-06,152.22347952469994,34.00040051836021,2.3364895925276596,0.4513605266287254
7.196671968192846e-06,154.89612599777948,34.00161172503293,2.3948516239822926,0.4512823025209461
7.044868073787857e-06,154.31338189994267,33.99742338578747,2.3428713770752414,0.44942776129665574
7.128528767398309e-06,155.68192001448412,33.99591550964866,2.3839395663727863,0.4516205069272983
7.104785601003143e-06,154.23287419012416,34.00280533567014,2.3607967451389995,0.44967100066271126
7.152127325126403e-06,150.76089677085844,33.99842166219691,2.310612513833366,0.44995724975884605
7.281658957869665e-06,149.8943559027061,34.0039959082566,2.3323752317834043,0.4508526605031166
7.291088416076504e-06,149.77699044572813,34.003991850512776,2.334953375481426,0.4505141801197375
7.136250281562955e-06,152.97744848690178,34.00227226845165,2.343341600668397,0.45059233442067964
7.12318578070749e-06,151.56570817213043,33.994784472384936,2.315069567823424,0.45003973774030254
7.316048113433949e-06,150.642639539204,33.998802112579114,2.3572637227324265,0.4507468115342073
7.229241433190765e-06,150.07501259366364,33.99906752487465,2.321133433147954,0.4502950669710489
7.226847117569241e-06,155.8846796011964,33.99945064272466,2.424734032796712,0.45093855950557227
7.280640181786878e-06,151.5836900031552,33.99653246028073,2.356912240169399,0.45193206200453573
7.143425099161823e-06,149.97381816156172,33.996181664220174,2.291049117269025,0.4503512955247206
7.1772125233404e-06,150.2974968137027,34.00102868491405,2.3071566244465185,0.45061457636053703
7.343198164804869e-06,144.6023853707141,34.003323893675734,2.253143006038208,0.45069119881846215
7.089558483815198e-06,152.60104903134325,33.99607578751701,2.3176859247869857,0.45110374073691517
7.085790507316339e-06,154.41895490547313,33.996650395036085,2.353799485980259,0.45028656714167253
7.1066332844220925e-06,152.35191271895,33.998325470838566,2.3226676207485846,0.4503989468020278
7.137596070888912e-06,150.798702135511,34.00363522001103,2.3003789276713285,0.451314663050794
6.995249827291653e-06,159.072908293106,34.005175522952335,2.4118146358812544,0.44966633538915207
7.2066390551451015e-06,152.96005723038957,33.99519363552456,2.364102811444721,0.4507916630733746
7.1261627455446205e-06,155.8015303099826,33.999304126392865,2.390617751775142,0.45071133257563717
7.1015639637700865e-06,149.14143782182617,33.99771745010486,2.26350499494275,0.45018273721397645
7.108407318799576e-06,151.9478106800902,34.00054360195537,2.3146897528425705,0.45068847564801356
6.9914434935899676e-06,158.21670323407136,33.99686422800965,2.388825451632741,0.45062868947190693
7.188186323711318e-06,148.91751028552966,34.00728462573727,2.2835486688278968,0.451113314567299
7.235425565890555e-06,146.46043520611119,34.003600551212955,2.255484725978574,0.4505145628982743
7.09187078096594e-06,153.08564517852972,34.00217394794628,2.335128586881377,0.44974241029391776
7.210334967409359e-06,152.13071191912235,33.99779416001344,2.3551810107502065,0.4498659357124193
7.091317209847104e-06,156.52620040101476,33.99590303787046,2.3938635518282108,0.45029068017751545
7.392434292582427e-06,149.70309049681788,34.00042612292823,2.3672339735854937,0.4501862484106192
7.158193150840607e-06,154.94200513916567,34.000671122868894,2.3876728740715443,0.45035307283931375
7.479918341939024e-06,147.97172568918353,33.999997609974876,2.36211984233954,0.4501507411902971
7.175331798582742e-06,158.20067920945615,34.00103987877325,2.447346580935569,0.4514787880683436
7.1967865355374765e-06,151.49357739645654,33.99822180349114,2.3347703006677065,0.45068732254668087
7.014784923222962e-06,151.32709219298386,34.001674528741894,2.272987227098649,0.45072793566799413
7.272193737760394e-06,151.434447835586,33.999487318960384,2.3595582115786455,0.4504482429067718
7.2296078003317935e-06,151.06393672921723,33.99442532728814,2.339394220388804,0.450212551051527
6.9392818966918635e-06,158.23295242468654,33.99733244317901,2.3691880831329484,0.45104131716366075
6.966690206305925e-06,157.43620089808087,33.99893683174884,2.3654077432599574,0.45087678202447845
7.045619011681778e-06,151.7805045730361,33.99861054014531,2.288471682497533,0.4511785305629912
7.417050618500653e-06,147.4501879560105,34.00247065166312,2.3339898803510764,0.4498965669258202
7.256916431596064e-06,152.0463102007236,33.99914440037122,2.367812630739077,0.45009358318694676
7.168344587595192e-06,152.5449182066719,34.00089100711506,2.347858040904414,0.4501847666133195
7.132497123462961e-06,155.2936551547902,34.00194690147481,2.3834398646677557,0.45078374108278785
7.191601930161835e-06,156.94760454062873,34.00152012835022,2.433173770376181,0.4508693280163163
7.144729198436899e-06,150.6054249871732,34.00368771450629,2.3065669733240886,0.4498628587527037
7.108798655441029e-06,153.6778949919575,33.99993123216219,2.343014506208958,0.45131655185204156
7.292042114714111e-06,145.89722829268712,34.0024577533996,2.2630490179940255,0.45039355882808946
7.174588827899447e-06,150.2257848750591,34.00137907826816,2.3062888183017196,0.45037072238963055
7.203030496270037e-06,154.52207635418583,33.99804975212989,2.395466668698319,0.4501703935825747
7.0799596311964614e-06,155.9750199040445,33.996750680777154,2.377681233811865,0.4507548881789016
7.183973717634364e-06,150.9433678964957,34.00388760662317,2.327007685965357,0.44957211279944803
7.240194441620081e-06,151.66371950103763,34.00058093317152,2.3526643296189,0.4506248875844761
7.3124817082388e-06,154.63091329752456,33.99679811637628,2.430124514951024,0.4508383789057414
7.2763715774096845e-06,148.83236820340528,33.99712057487783,2.3121990875407397,0.4504100713338457
7.1922718273578055e-06,153.2250570311242,34.00386962935949,2.3692970961850097,0.4500659491010349
7.076460022762593e-06,154.54851806429187,34.00027149357701,2.352355498241347,0.45051610622294935
7.137794908837819e-06,155.0212895078448,34.00255580306254,2.3852654046480346,0.44984712457535797
7.377257275121688e-06,153.06561822170647,34.0037021079746,2.422693918098783,0.4509011431296773
7.236128802691215e-06,153.75903651650825,33.99862005750395,2.39221209479319,0.4502014666395127
7.346113568256002e-06,151.7064009997079,34.002864666341445,2.3862219244064597,0.4509998273280115
7.172333243270165e-06,153.89355870698492,34.003100000971884,2.370803473817131,0.4508511115313773
7.182233767605477e-06,153.78290952095495,34.00122102459561,2.375482769866993,0.45014757109208897
7.206911150545607e-06,151.25104901549798,34.00151337018911,2.333891367455128,0.45071293341802765
7.081760250813013e-06,154.93131525396328,33.999394298773126,2.362029956695649,0.45031043767518086
7.2316373608870175e-06,149.60979498794842,34.00224199133338,2.3174512899159088,0.4495658506600802
7.243078305008708e-06,150.15180140481158,34.00082634514676,2.3239472907896,0.450933973188263
7.131948005879515e-06,149.87221858943002,34.002128337660025,2.28094560361282,0.4514101005253388
7.0955671813021355e-06,154.35552547362266,33.993532931169014,2.3574392004508833,0.44990850787226955
7.2128862288013e-06,149.57335429576932,34.004648082618615,2.304865782000643,0.4507805502870377
7.216279517436404e-06,152.73371293919064,34.004185071060895,2.3660189138588605,0.45046952301121307
7.255172448628544e-06,150.77816241641594,34.001198656243176,2.3416346302257645,0.4505285404915903
7.1894465260790415e-06,153.6453703507457,34.00045359617464,2.378087393274383,0.4496051018414632
7.119048731496097e-06,148.50482558034696,33.995670456169954,2.2559836834141875,0.45041947449164715
7.240023853595868e-06,155.2461134299185,34.00047114075262,2.4205453990789794,0.4503616559565241
7.029114643569552e-06,157.89997968553112,33.99763550851578,2.400216343715795,0.44985502859403625
7.110539503726958e-06,153.1206615823776,33.99675938656513,2.337755372735465,0.4503992984763023
7.3402646521436694e-06,148.7249072656142,33.997917928320234,2.3312878574679687,0.45027475257844496
7.2279357849960736e-06,154.22531321671153,34.00419809437676,2.402002666093538,0.4496281246758633
7.1279943118361016e-06,152.74156815642533,34.00470492830683,2.33913372814065,0.4501140381606709
7.1371632811480395e-06,155.34889513850672,34.00241324530433,2.387008907413714,0.45060751422895134
7.269192128383076e-06,151.31247369578372,33.998959872034085,2.3576092199564673,0.45018583780427135
7.344588727243227e-06,147.0826234509981,33.99854858848371,2.3028013475785314,0.450075750782456
7.220232187623852e-06,152.41341288831865,33.99835396676805,2.361296423564455,0.45033073200558615
7.175456417337085e-06,147.05831880140008,34.0035497747229,2.2464431091568846,0.4507855691048886
7.233893430770457e-06,151.47635360591397,34.00153341859252,2.3510863587102686,0.4498936547482131
7.282230931771213e-06,149.40767720748352,33.994800872231856,2.3269498359137617,0.4499348269885833
7.137460920951431e-06,151.52257151760904,33.99969060782244,2.3170888565719943,0.45052510347897906
7.132441117229502e-06,156.54035328437936,34.007257397495074,2.4051416003906883,0.4511279820722551
7.123121679224888e-06,149.97961178249693,34.00092231882601,2.2878202338411042,0.4498513558880903
7.186071419347181e-06,153.92798833773597,34.00139493651016,2.377781065720063,0.45046426100539283
7.145806251637547e-06,158.09279629786695,33.99655900482824,2.443588373433856,0.4498292168233739
6.954690796945259e-06,155.30520894405333,33.99808633078156,2.3272175564476374,0.45010264318172966
6.97091499798106e-06,156.35504412663138,33.99711250080357,2.347538750165988,0.45082483947800733
7.138960677757838e-06,149.54901749036856,33.999308405130115,2.2832935823869156,0.450146321645046
7.2189718757917975e-06,152.4658983880408,34.00200697199167,2.3633368167967976,0.4501454292186853
7.092370940454163e-06,151.46637966028862,33.999406805219955,2.3031031881471797,0.4501899661345013
7.165591629090577e-06,148.31466056264662,33.99962723495881,2.267785222421992,0.45041532210800406
7.342448378634708e-06,150.15382381195377,33.99831392496829,2.3615851157309797,0.4497759000994164
7.296936947980536e-06,150.23565486324088,33.99991280742657,2.343707381917709,0.4507345024162948
7.07482607125842e-06,155.65402303798612,34.00184074181669,2.3761282470062346,0.44975244709553824
7.172797703108973e-06,151.2217542908336,33.996409838216515,2.324085319347752,0.45023249794673126
7.147644810778806e-06,147.90455219881386,33.99316064152369,2.2552953282598427,0.4501016496302629
7.275989454977273e-06,152.15321609480145,34.002195218565426,2.3729058091588238,0.450767736092368
7.1545570141773875e-06,155.64242510985744,34.00020161284343,2.4003273050029894,0.45015232918134945
7.2889916829460665e-06,150.65775141419203,34.00326127986905,2.3528908471105137,0.4500866209132652
7.210769967780163e-06,149.6418216225266,33.99960676380215,2.3046050746373696,0.450813282199135
7.242141775297061e-06,149.121154220116,33.99859430905422,2.310050929801457,0.4497935212267788
7.2879178995243786e-06,151.34236536987177,34.000488179227744,2.363064147553699,0.450450703227052
6.996512387886907e-06,154.60081862470508,34.001308092295645,2.3281158707572596,0.4502731097055111
7.139786195902577e-06,151.25315273670904,34.005505847353604,2.315851415992973,0.45010643929478406
7.130724389178439e-06,148.71415195021137,33.99961238376867,2.2652761805078674,0.45017337600003937
7.1901002962099754e-06,148.79007722786636,34.004761952146985,2.2820481408941666,0.45099887487836815
7.242303547476425e-06,151.24438175420516,34.002729126154335,2.346342382805045,0.45053128034892714
7.141960250823991e-06,155.32496806552965,34.00074882548079,2.3881602964066326,0.45056613438843857
7.3000688227106644e-06,148.7997255941275,33.99623835125846,2.3221195360905966,0.449804499318194
7.109421995506358e-06,149.83812074009586,34.002480500329014,2.2804855612289687,0.4499615347764525
7.070859020929569e-06,153.71119113169655,34.00076478939873,2.3299846395743047,0.451557231334639
7.15945823266077e-06,158.4112849215509,34.000587996906546,2.447731647906008,0.45110929848499304
7.116018403318045e-06,153.75108068123535,33.99923913107915,2.349687895407859,0.45072968557785603
7.30798677357553e-06,154.57940903322674,33.9977305954365,2.427135420643834,0.4509616342545113
7.084703970325743e-06,155.12305353144538,33.99428232571588,2.363829068352208,0.45068348021809396
7.066527390802721e-06,153.54347473045368,34.002665490769495,2.328952877113192,0.4509426438490652
7.20544052264504e-06,153.3841305223846,34.00113299871907,2.3732805249398052,0.45061908814628787
6.983269043576513e-06,155.80600820240653,33.99541422237535,2.340962015378705,0.45095455145131597
7.114653931026981e-06,152.28988928388696,33.99705293987484,2.3257623032739234,0.45005428898599176
7.279059484445408e-06,149.43094018545818,33.99805732776467,2.3263899482001285,0.450017437231349
7.261504950925895e-06,151.34097012035215,33.998248720407894,2.3509163953322187,0.45107291861459364
7.297759416471915e-06,148.50241160163478,33.99685618929818,2.316510107232307,0.449684891987121
7.239254456242654e-06,149.74298690216114,33.998330145262564,2.3161514314516736,0.45066953829814405
7.351458958521828e-06,150.29929513629082,33.997937416172874,2.36274497126223,0.450619994162104
7.383037172368746e-06,146.210818978688,34.00099287006726,2.2929573145463205,0.45119436691940756
7.127520622292984e-06,154.52293187820408,34.003864277592484,2.3709134630484274,0.4502212552170153
7.138935867881057e-06,157.14596675169088,34.00069383342646,2.417442691682634,0.4511352522195259
7.0945440188611155e-06,155.39024622915966,33.999142012674305,2.3738407192244178,0.45045761492487735
7.068381245044749e-06,156.54993438571196,33.99871719498268,2.3805844816277415,0.4514940854363568
7.123962832175761e-06,153.54431885741914,33.9986469702945,2.347139730427652,0.45098163347784437
7.151906993426428e-06,154.50935494313356,33.998575783315935,2.3788899709181712,0.4500596645737962
7.32129367991734e-06,153.00018482587748,34.00157434393366,2.4092067801799377,0.44969949578929364
7.189198382074627e-06,155.08195006210076,34.00634100945421,2.4036890753459526,0.4499238633455668
7.230487940166521e-06,153.38439822524745,33.99881783891451,2.380922996436307,0.4506736218459401
7.058078737671589e-06,153.8044627264702,33.99888543018266,2.3328367455880463,0.45046641978430135
7.1398873344919856e-06,152.39605272145621,34.000461542957105,2.3367903210265806,0.44998414355565763
6.987312990422224e-06,154.43648118000152,34.002339093221096,2.321728739500826,0.4503736841432188
7.096789091178671e-06,150.25913875180447,33.9943986289406,2.2741323571876824,0.4517210281604554
6.9791994418872535e-06,153.82457448812494,33.99793420909138,2.307682333839939,0.45033257056341747
7.14106936551577e-06,150.9065837526214,34.00760644439596,2.307051876564075,0.45071962043270253
7.234733627058771e-06,153.26778437201475,33.99810611591804,2.3802816251499306,0.45063118699997856
7.06790866581605e-06,156.0138332552155,34.001094998212956,2.3755499861450375,0.4506399773113434
7.28544371469956e-06,150.70418076836657,33.99773828600632,2.351628492497138,0.4501290776477938
7.149091186071152e-06,150.80132454486625,34.0016643560728,2.3088342519723954,0.45034323739846915
7.22157676655261e-06,151.43273362818368,34.000665778297176,2.3436923428941303,0.4503662126853804
7.169323315727875e-06,151.43552552482296,33.999381863461025,2.325599879950188,0.45056176095392675
7.223881498116552e-06,153.38939186159755,34.0017957533179,2.380195178732053,0.4504959512739292
7.187589712544564e-06,152.77550769385672,34.0020194524992,2.358410435548523,0.45021600377243554
7.065048467920001e-06,152.6297928688391,33.99594100747237,2.313672869774056,0.4504217875621919
7.26238345134223e-06,149.98815047003563,34.00365555040058,2.3287659001153567,0.45068530801641316
7.2083153414310785e-06,149.61812280053962,33.99957221065451,2.3047643747263837,0.4505420755389401
7.12228946455168e-06,150.45167693887197,33.99899609565665,2.294448176536434,0.450142507242721
7.101392825231442e-06,152.61431878920283,33.994554851804395,2.325708573032605,0.4503045829336074
7.1538478376739365e-06,154.7499739574084,33.994346545318116,2.380522578873177,0.45059676303835483
7.268283727519471e-06,153.4725780101918,34.00265381667292,2.393838377101618,0.45099644020747315
7.048402652222333e-06,153.6243347540019,34.00106028684799,2.323672996231569,0.4510490340149345
7.187980358964158e-06,147.74604794055068,34.001854947215655,2.265944070251646,0.45016366122584955
7.301872003882868e-06,147.9868875315293,33.99539921794896,2.3018638761870496,0.45087243055802223
