P5,P8,P7,P6
52.801561234168766,108.52395174857143,87.43489661319771,69.50108278599997
52.801561234168766,108.52395174857143,87.44376284069772,69.50108278599997
52.801561234168766,108.52395174857143,88.01926482069771,69.65891392506245
51.99110904791877,108.52395174857143,86.01926482069771,69.50108278599997
51.990982677918765,108.52395174857143,86.01926482069771,69.50108278599997
53.41335052427943,110.44399616320075,87.93930923532703,71.42112720062929
53.41307296470539,110.44399616320075,87.93930923532703,71.42112720062929
53.4132258634365,110.44399616320075,87.07681629801309,71.42112720062929
51.801561234168766,108.52395174857143,86.01926482069771,69.50108278599997
51.801561234168766,108.52395174857143,86.01926482069771,69.50108278599997
52.880114470418775,109.42908311107142,88.01926482069771,70.85651550881248
52.87999861979377,109.4289941860714,88.01926482069771,70.85471700037499
52.88028006541876,109.39331363607144,88.01926482069771,70.50108278599997
52.991545485277186,110.44399616320075,87.93930923532703,71.42112720062929
52.991644219268515,110.44399616320075,87.93930923532703,71.42112720062929
53.20186714163747,110.44399616320075,87.01926482069771,71.42112720062929
53.201757516045355,110.44399616320075,86.98843738932071,71.42112720062929
53.20192308953832,110.44399616320075,87.93930923532703,71.42112720062929
53.2745703341684,110.44399616320075,87.17066188693138,71.42112720062929
53.27523096285989,110.44399616320075,87.93930923532703,71.42112720062929
52.45323802229376,108.52395174857143,86.01926482069771,69.50108278599997
52.45310517104377,108.52395174857143,86.01926482069771,69.50108278599997
52.453003586043764,108.52395174857143,86.01926482069771,69.50108278599997
52.68902934041877,108.52395174857143,86.52225322944771,69.50108278599997
52.68904854916876,108.52395174857143,86.01926482069771,69.50108278599997
52.801561234168766,108.52395174857143,86.01926482069771,69.50108278599997
52.801561234168766,108.52395174857143,86.01926482069771,69.50108278599997
52.801561234168766,108.52395174857143,86.27867082944772,69.50108278599997
52.269934379168774,108.52395174857143,86.01926482069771,69.50108278599997
52.270476679168766,108.52395174857143,86.01926482069771,69.50108278599997
53.31785902650581,110.44399616320075,87.93930923532703,71.42112720062929
53.31772288293355,110.44399616320075,87.93930923532703,71.42112720062929
53.318141534768735,110.44399616320075,87.93930923532703,71.42112720062929
53.149111034140894,110.44399616320075,87.93930923532703,71.42112720062929
53.14939544862084,110.44399616320075,87.93930923532703,71.42112720062929
51.921004554793775,108.52395174857143,86.01926482069771,69.50108278599997
51.920260439168764,108.52395174857143,86.01926482069771,69.50108278599997
51.92122656354376,108.52395174857143,86.01926482069771,69.50108278599997
53.377942005452994,110.44399616320075,87.93930923532703,71.42112720062929
53.3779110637843,110.44399616320075,87.93930923532703,71.42112720062929
53.057910235373356,110.44399616320075,87.93930923532703,71.42112720062929
53.05759038308267,110.44399616320075,87.93930923532703,71.42112720062929
53.0575611797229,110.44399616320075,86.81191871448044,71.42112720062929
52.801561234168766,108.52395174857143,88.01926482069771,69.94487497037497
52.801561234168766,108.52395174857143,86.01926482069771,69.50108278599997
52.80428142798686,108.52561702543451,86.85442499752892,69.63584599261928
52.80420405579658,108.52561702593039,86.88341473488073,69.64383033254308
52.80432251944406,108.52561702543451,87.62680256454765,69.90823784281831
53.33433431936552,110.50251811815093,87.99783119027721,71.47964915557947
53.3345575037907,110.50251811766486,87.99783118979114,71.4796491550934
53.42230076552937,110.50251811766486,87.99783118979114,71.4796491550934
53.42234453986108,110.50251811766486,87.99783118979114,71.4796491550934
53.42192196554591,110.50251811766486,87.01926482069771,71.4796491550934
52.77138918468579,108.52561702593039,87.64593903605581,69.50274806335892
52.77103397407168,108.52561702593039,86.02093009805667,69.50274806335892
52.307500884071956,108.52561702593039,86.02093009805667,69.50274806335892
52.30804686334842,108.52561702593039,86.02093009805667,69.50274806335892
52.307689309767504,108.52561702593039,86.02093009805667,69.50274806335892
51.82469522116141,108.52561702593039,86.02093009805667,69.50274806335892
51.82481715526859,108.52561702593039,86.02093009805667,69.50274806335892
53.18272040597633,110.50251811766486,87.99783118979114,71.4796491550934
53.18274580038522,110.50251811766486,87.99783118979114,71.4796491550934
53.182529444865445,110.50251811766486,87.99783118979114,71.4796491550934
53.04854440243369,110.50251811766486,87.99783118979114,71.4796491550934
53.04877769877212,110.50251811766486,87.99783118979114,71.4796491550934
53.31428379082609,110.50251811766486,86.04069845160429,71.4796491550934
53.31425530414748,110.50251811766486,86.04069845160429,71.4796491550934
53.314243544226144,110.50251811766486,87.99783118979114,71.4796491550934
53.43813596076386,110.50251811766486,86.53701758705876,71.4796491550934
53.438437239331165,110.50251811766486,87.99783118979114,71.4796491550934
52.714621347193535,108.52561702593039,86.13390048347533,69.50274806335892
52.714597614238144,108.52561702543451,86.08927764636515,69.50274806286305
52.714268770311214,108.52561702593039,86.02093009805667,69.50274806335892
52.846469959563834,108.80783296169001,87.61990030634259,70.26866763353809
52.84635222909205,108.79677213639462,87.19315441585239,70.14771617986798
53.01708135916945,110.50251811766486,87.01926482069771,71.40112705635715
53.0173033500083,110.50251811766486,87.01926482069771,71.40605272430295
53.01736570915017,110.50251811766486,86.5423632492683,71.22159472820633
52.3892808767853,108.52561702593039,86.02093009805667,69.50274806335892
52.38902061217103,108.52561702593039,86.02093009805667,69.50274806335892
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
53.207450989273326,110.50251811815093,87.99783119027721,71.47964915557947
53.2074124843199,110.50251811766486,87.99783118979114,71.4796491550934
52.91824362935496,109.83577460090851,86.11734767889435,70.4041065680051
52.91757940975306,109.83574708500028,86.10891996396239,70.4016736865233
52.918265157815085,109.81690617774956,86.04069845160429,70.2179111643222
52.95386443476521,110.48242089648417,86.27988064901504,70.57029898155585
52.95380727310959,110.46310331182829,86.04069845111822,70.50108278599997
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
53.251554279321425,110.50251811766486,87.99783118979114,71.4796491550934
53.252078496713736,110.50251811766486,87.99783118979114,71.4796491550934
53.25180139057058,110.50251811766486,87.99783118979114,71.4796491550934
52.59714361028565,108.52561702593039,86.02093009805667,69.50274806335892
52.59729744555493,108.52561702593039,86.86579439283274,69.50274806335892
52.530393199900345,108.52561702593039,86.70827137990308,69.50274806335892
52.52985053384724,108.52561702593039,86.72896978132833,69.50274806335892
52.53015786807181,108.52561702593039,86.02093009805667,69.50274806335892
53.2743658619636,110.50251811766486,87.99783118979114,71.4796491550934
53.27421903297275,110.50251811766486,87.99783118979114,71.4796491550934
52.03711903839761,108.52561702593039,86.02093009805667,69.50274806335892
52.03729473532546,108.52561702593039,86.02093009805667,69.50274806335892
52.03703932885752,108.52561702593039,86.02093009805667,69.50274806335892
53.13207505032336,110.50251811766486,87.87877495833821,71.4796491550934
53.13222459483589,110.50251811766486,87.99783118979114,71.4796491550934
53.104824321222175,110.50251811766486,87.99783118979114,71.4796491550934
53.10495668639048,110.50251811766486,87.99783118979114,71.4796491550934
53.10522292433092,110.50251811766486,87.99783118979114,71.4796491550934
52.1375543866993,108.52561702593039,86.02093009805667,69.50274806335892
52.13760884086675,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,87.7443053593553,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,88.01240779845547,69.50274806335892
53.37020942972875,110.50251811815093,87.99783119027721,71.47964915557947
53.37053851030735,110.50251811766486,87.99783118979114,71.4796491550934
53.37080805547325,110.50251811815093,87.99783119027721,71.47964915557947
53.389180999296855,110.50251811815093,87.99783119027721,71.47964915557947
53.38882068536344,110.50251811766486,87.99783118979114,71.4796491550934
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
51.989044389158806,108.52561702543451,86.0209300975608,69.50274806286305
51.98994929887377,108.52561702593039,86.02093009805667,69.50274806335892
52.969573876270424,110.50251811766486,87.99783118979114,71.4796491550934
52.96890745422495,110.50251811766486,87.99783118979114,71.4796491550934
52.96883584518448,110.50251811766486,87.01926482069771,70.94996484457087
53.09148438766233,110.50251811766486,87.99783118979114,71.4796491550934
53.09199074377199,110.50251811766486,87.40815853032348,71.4796491550934
52.626411029367006,108.52561702593039,86.02093009805667,69.50274806335892
52.62619023890766,108.52561702593039,86.02093009805667,69.50274806335892
52.62592624800904,108.52561702593039,86.02093009805667,69.50274806335892
53.36240491373545,110.50251811766486,87.99783118979114,71.4796491550934
53.362059535463125,110.50251811766486,86.52310533284191,71.4796491550934
53.283759148062714,110.50251811766486,87.99783118979114,71.4796491550934
53.28380399844536,110.50251811815093,87.99783119027721,71.47964915557947
53.283836421779256,110.50251811766486,87.99783118979114,71.4796491550934
52.801561234168766,108.52561702593039,87.9594164434572,69.50274806335892
52.801561234168766,108.52561702543451,86.87584639796262,69.50274806286305
53.144878623705445,110.50251811766486,87.99783118979114,71.4796491550934
53.14458823413542,110.50251811766486,87.99783118979114,71.4796491550934
53.14479810971102,110.50251811766486,87.99783118979114,71.4796491550934
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
52.18023571938323,108.52561702593039,86.02093009805667,69.50274806335892
52.179883075113295,108.52561702593039,86.02093009805667,69.50274806335892
52.179699262972086,108.52561702593039,86.02093009805667,69.50274806335892
52.901586153974584,109.65202559755241,87.99783118979114,71.18607998073657
52.90124466489197,109.52792547418682,86.04069845160429,70.14761168876228
53.39680401573012,110.50251811766486,87.99783118979114,71.4796491550934
53.39704661028387,110.50251811766486,87.99783118979114,71.4796491550934
53.396630021736854,110.50251811766486,87.99783118979114,71.4796491550934
53.241412978312994,110.50251811766486,87.70633128698557,71.4796491550934
53.241197441119354,110.50251811766486,87.99783118979114,71.4796491550934
52.801561234168766,108.52561702593039,88.00418990884842,69.50274806335892
52.801561234168766,108.52561702593039,88.01759954333876,69.50274806335892
52.801561234168766,108.52561702593039,88.01759954333876,69.62171519618481
52.498026399507886,108.52561702593039,86.02093009805667,69.50274806335892
52.49846033068676,108.52561702593039,86.4612078841854,69.50274806335892
53.44593883035686,110.50251811815093,87.99783119027721,71.47964915557947
53.446027848384574,110.50251811766486,87.99783118979114,71.4796491550934
53.44595851911221,110.50251811815093,87.99783119027721,71.47964915557947
52.801561234168766,108.52561702543451,86.16714215036828,69.50274806286305
52.801561234168766,108.52561702593039,86.56260617125211,69.50274806335892
52.86498981929174,109.155450797225,88.01759954333876,70.6014074988477
52.864559671832765,109.1553959635073,88.01759954383463,70.59191285304806
52.86476896269273,109.16104943339118,88.01759954333876,70.65643915956605
53.41436929612224,110.50251811766486,87.99783118979114,71.4796491550934
53.414669599485734,110.50251811815093,87.99783119027721,71.47964915557947
53.217435576957364,110.50251811766486,86.04069845160429,71.4796491550934
53.217856796569706,110.50251811766486,86.04069845160429,71.4796491550934
53.218092979067336,110.50251811766486,87.99783118979114,71.4796491550934
53.17050632525621,110.50251811766486,86.04069845160429,71.4796491550934
53.17073651831605,110.50251811766486,87.99783118979114,71.4796491550934
52.423840730294245,108.52561702593039,86.02093009805667,69.50274806335892
52.423977604480555,108.52561702593039,86.02093009805667,69.50274806335892
52.42440616524258,108.52561702593039,86.02093009805667,69.50274806335892
52.26940884619128,108.52561702593039,86.02093009805667,69.50274806335892
52.26906240407583,108.52561702593039,86.02093009805667,69.50274806335892
52.7952709641859,108.52561702593039,86.02093009805667,69.50274806335892
52.79526345670879,108.52561702593039,86.02093009805667,69.50274806335892
52.79529275284122,108.52561702593039,86.02093009805667,69.50274806335892
52.68783305279552,108.52561702593039,86.02093009805667,69.50274806335892
52.68758415110227,108.52561702593039,86.02093009805667,69.50274806335892
53.34307047219578,110.50251811766486,87.99783118979114,71.4796491550934
53.34326845023914,110.50251811766486,87.99783118979114,71.4796491550934
53.343113721771275,110.50251811766486,87.99783118979114,71.4796491550934
53.30451335179305,110.50251811766486,87.99783118979114,71.4796491550934
53.30463434418533,110.50251811766486,87.99783118979114,71.4796491550934
51.87793993292163,108.52561702593039,86.02093009805667,69.50274806335892
51.878539241532586,108.52561702543451,86.0209300975608,69.50274806286305
51.87894379904259,108.52561702593039,86.02093009805667,69.50274806335892
53.00287218406366,110.50251811766486,87.86450059970336,71.4796491550934
53.00306807908395,110.50251811815093,87.99783119027721,71.47964915557947
53.062717518110105,110.50251811815093,87.99783119027721,71.47964915557947
53.06279334036068,110.50251811766486,87.99783118979114,71.4796491550934
53.062665420459794,110.50251811815093,87.99783119027721,71.47964915557947
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
53.26755085750655,110.50251811815093,87.09264736046309,71.47964915557947
53.26789505087051,110.50251811766486,87.1522824089931,71.4796491550934
53.26805278866167,110.50251811815093,87.99783119027721,71.47964915557947
52.33093240689089,108.52561702543451,86.0209300975608,69.50274806286305
52.3313131102159,108.52561702593039,86.02093009805667,69.50274806335892
52.57930064770597,108.52561702593039,86.02256603921661,69.50274806335892
52.57920711934143,108.52561702593039,86.02093009805667,69.50274806335892
52.579141412069795,108.52561702593039,86.02093009805667,69.50274806335892
53.1896507579524,110.50251811766486,87.99783118979114,71.4796491550934
53.18886323954196,110.50251811766486,87.01926482069771,71.4796491550934
52.9444938422318,110.35111495899085,87.49477411480774,70.9245973068156
52.94420217196305,110.35103970723705,87.4879216316389,70.92238155397037
52.94441159311688,110.35579736848676,87.64038374346283,70.96827061163891
53.42620943727574,110.50251811766486,87.99783118979114,71.4796491550934
53.42645979491881,110.50251811766486,87.99783118979114,71.4796491550934
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
52.81669391577154,108.52561702593039,88.01759954333876,70.3916845997686
52.81670349666508,108.52561702593039,88.01759954333876,70.41130669652938
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702543451,86.0209300975608,69.50274806286305
52.801561234168766,108.52561702593039,88.01759954333876,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
53.38404074154593,110.50251811766486,87.99783118979114,71.4796491550934
53.3838998310468,110.50251811766486,87.99783118979114,71.4796491550934
53.38332634589581,110.50251811766486,87.99783118979114,71.4796491550934
53.026359112665006,110.50251811766486,87.99783118979114,71.4796491550934
53.02569654739424,110.50251811766486,87.22156733721593,71.4796491550934
52.11032276304893,108.52561702593039,86.02093009805667,69.50274806335892
52.11012646174033,108.52561702593039,86.02093009805667,69.50274806335892
52.10987459686483,108.52561702593039,86.02093009805667,69.50274806335892
53.319541218764165,110.50251811766486,86.25017810658599,71.4796491550934
53.319550441140606,110.50251811766486,86.50332313725119,71.4796491550934
53.125021369627795,110.50251811766486,87.99783118979114,71.4796491550934
53.1250351215433,110.50251811766486,87.99783118979114,71.4796491550934
53.1251909765857,110.50251811766486,87.99783118979114,71.4796491550934
52.730615903017586,108.52561702593039,86.24449738424727,69.50274806335892
52.73073613870782,108.52561702593039,86.39367781181926,69.50274806335892
52.367709632559965,108.52561702593039,86.02093009805667,69.50274806335892
52.36739491502616,108.52561702593039,86.02093009805667,69.50274806335892
52.367531372407726,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,86.71193877997756,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
53.200652731323395,110.50251811766486,87.99783118979114,71.4796491550934
53.20074440423073,110.50251811815093,87.99783119027721,71.47964915557947
53.20050906310192,110.50251811766486,87.99783118979114,71.4796491550934
53.37603993153748,110.50251811766486,87.99783118979114,71.4796491550934
53.37568884055754,110.50251811815093,87.99783119027721,71.47964915557947
52.83502175642285,108.56285146059052,86.02093009805667,69.60760146866045
52.83500653431417,108.56266486559126,86.02093009805667,69.60342473068967
52.83560440890139,108.6707328335126,88.01759954333876,70.50108278599997
53.11226199503058,110.50251811766486,87.01926482069771,71.4796491550934
53.11252228206428,110.50251811766486,87.99783118979114,71.4796491550934
53.43425900802315,110.50251811766486,87.99783118979114,71.4796491550934
53.43413623464007,110.50251811766486,87.99783118979114,71.4796491550934
53.433930979120944,110.50251811766486,87.99783118979114,71.4796491550934
52.06579537843142,108.52561702593039,86.02093009805667,69.50274806335892
52.06541182197473,108.52561702593039,86.02093009805667,69.50274806335892
53.039932284460896,110.50251811766486,86.04069845160429,71.1409732691436
53.039427093456815,110.50251811766486,86.04069845160429,71.14132174641331
53.040373904124024,110.50251811766486,87.70249356497058,71.4796491550934
52.54840890184124,108.52561702593039,86.02093009805667,69.50274806335892
52.54883147384284,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
53.2582341024053,110.50251811766486,87.99783118979114,71.4796491550934
53.25823118199629,110.50251811766486,87.99783118979114,71.4796491550934
53.328858472091206,110.50251811766486,87.99783118979114,71.4796491550934
53.32888264171925,110.50251811815093,87.99783119027721,71.47964915557947
53.328727340528125,110.50251811766486,87.99783118979114,71.4796491550934
52.927917666145376,110.04526322689739,87.01926482069771,70.63218793146001
52.928291521373595,110.0894963169176,87.99783119027721,71.07065622798868
52.755675883440766,108.52561702543451,87.39043327019485,69.50274806286305
52.75575284633525,108.52561702593039,87.42156013368573,69.50274806335892
52.755201112883995,108.52561702543451,86.0209300975608,69.50274806286305
51.80322651301535,108.52561702741802,86.0209300995443,69.50274806484656
51.803226513511234,108.5256170279139,86.02093010004018,69.50274806534243
53.234939396869116,110.50251811815093,87.99783119027721,71.47964915557947
53.23520974396144,110.50251811766486,87.99783118979114,71.4796491550934
53.2354441487418,110.50251811815093,87.99783119027721,71.47964915557947
53.28936693786465,110.50251811815093,87.99783119027721,71.47964915557947
53.29009888324869,110.50251811766486,87.99783118979114,71.4796491550934
52.47866723665885,108.52561702593039,86.22178132962878,69.50274806335892
52.478549488069994,108.52561702593039,86.23673730473773,69.50274806335892
52.47839463262741,108.52561702593039,86.02093009805667,69.50274806335892
52.64317177901251,108.52561702593039,87.01926482069771,69.50274806335892
52.64291976688264,108.52561702593039,86.02093009805667,69.50274806335892
53.45711752821283,110.50251811766486,87.68084717414776,71.4796491550934
53.45703151255456,110.50251811815093,87.62966257918868,71.47964915557947
53.457152193926454,110.50251811766486,87.92868903929441,71.4796491550934
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.803226511031845,108.52561702543451,86.0209300975608,69.50274806286305
52.89333705953214,109.52395174857143,88.01759954333876,70.69549689691925
52.893187735487885,109.52395174857143,88.01759954333876,70.70034602830076
52.8933926224751,109.52395174857143,88.01759954333876,70.72697269885875
52.978867130257264,110.50251811766486,87.99783118979114,71.4796491550934
52.978982730137254,110.50251811766486,87.99783118979114,71.4796491550934
51.959878426247215,108.52561702593039,86.02093009805667,69.50274806335892
51.95998631066506,108.52561702593039,86.02093009805667,69.50274806335892
51.95990385757636,108.52561702593039,86.02093009805667,69.50274806335892
53.40160797050832,110.50251811766486,87.99783118979114,71.4796491550934
53.40191887082945,110.50251811766486,87.99783118979114,71.4796491550934
53.08368573601045,110.50251811766486,87.99783118979114,71.4796491550934
53.08371186495571,110.50251811766486,87.99783118979114,71.4796491550934
53.0835787469029,110.50251811766486,86.04069845160429,71.34826136633353
52.801561234168766,108.52561702593039,88.01759954333876,69.60814248402949
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,86.64822865947113,69.50274806335892
52.801561234168766,108.52561702593039,86.66503796312588,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.20522319764184,108.52561702593039,86.02093009805667,69.50274806335892
52.20504824696921,108.52561702593039,86.02093009805667,69.50274806335892
53.35702040366425,110.50251811766486,87.99783118979114,71.4796491550934
53.356890337515296,110.50251811766486,87.99783118979114,71.4796491550934
53.35707334288161,110.50251811766486,87.99783118979114,71.4796491550934
53.15213238269243,110.50251811766486,87.99783118979114,71.4796491550934
53.1519014520382,110.50251811766486,87.99783118979114,71.4796491550934
52.67108359050715,108.52561702543451,86.0209300975608,69.50274806286305
52.67102370851858,108.52561702543451,86.0209300975608,69.50274806286305
52.67093500835031,108.52561702543451,86.0209300975608,69.50274806286305
53.07036304736996,110.50251811815093,86.04069845111822,71.33992176727911
53.07061725261381,110.50251811815093,87.99783119027721,71.47964915557947
53.29947593921297,110.50251811766486,87.99783118979114,71.4796491550934
53.299147983703236,110.50251811766486,87.99783118979114,71.4796491550934
53.299481987976336,110.50251811766486,87.99783118979114,71.4796491550934
51.909707108521296,108.52561702593039,86.02093009805667,69.50274806335892
51.90949443826701,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
51.80322651152772,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,86.02093009805667,69.50274806335892
52.801561234168766,108.52561702593039,87.23388672203346,69.50274806335892
52.993681969445866,110.50251811766486,87.99783118979114,71.4796491550934
52.99379268261006,110.50251811766486,87.99783118979114,71.4796491550934
52.99354051645401,110.50251811766486,86.54640177677186,71.01133862882165
53.34854868427805,110.50251811766486,87.99783118979114,71.4796491550934
53.34836620244475,110.50251811766486,87.99783118979114,71.4796491550934
53.40938518177105,110.50251811766486,87.99783118979114,71.4796491550934
53.409563509590114,110.50251811766486,87.99783118979114,71.4796491550934
53.40957267508737,110.50251811766486,87.03075193485951,71.4796491550934
53.22459904484869,110.50251811766486,87.99783118979114,71.4796491550934
53.224246982356455,110.50251811766486,86.46204210641403,71.4796491550934
52.801561234168766,108.52561702593039,88.01759954333876,69.98099495367849
52.801561234168766,108.52561702593039,88.01759954333876,69.97327923361244
52.801561234168766,108.52561702593039,87.58444185174979,69.62410099217054
52.44522105423514,108.52561702593039,86.22776517324772,69.50274806335892
52.4450764005255,108.52561702593039,86.02093009805667,69.50274806335892
53.1635382305869,110.50251811766486,87.01926482069771,71.4796491550934
53.16378285383106,110.50251811766486,87.01926482069771,71.4796491550934
53.163855413304105,110.50251811766486,87.99783118979114,71.4796491550934
52.87526343358668,109.24222182711314,86.02093009805667,69.91771628567298
52.87547577376655,109.34635702386365,88.01759954333876,70.75366729080761
52.24564257436642,108.52561702543451,86.0209300975608,69.50274806286305
